UserId,SendDate,OfferId,UserId,Date,Revenue
3214002,2017-02-17,7,3214002,2017-02-17,60
3214090,2016-12-24,5,3214090,2016-12-23,56.27
3214147,2017-02-28,5,3214147,2017-02-27,20
3214147,2017-02-28,5,3214147,2017-02-28,30
3214147,2017-03-04,6,3214147,2017-03-03,30
3214147,2017-03-04,6,3214147,2017-03-04,105
3214150,2017-03-18,10,3214150,2017-03-17,325
3214150,2017-03-24,8,3214150,2017-03-23,280
3214150,2017-03-24,8,3214150,2017-03-24,1365
3214150,2017-03-26,5,3214150,2017-03-25,235
3214168,2017-04-21,10,3214168,2017-04-20,46.27
3214222,2016-12-22,10,3214222,2016-12-21,29.84
3214222,2016-12-22,10,3214222,2016-12-22,34.11
3214222,2017-01-03,1,3214222,2017-01-02,32.4
3214222,2017-01-07,5,3214222,2017-01-07,34.11
3214222,2017-03-24,10,3214222,2017-03-23,17.01
3214222,2017-04-23,2,3214222,2017-04-22,39.7
3214222,2017-04-23,2,3214222,2017-04-23,16.89
3214222,2017-04-25,1,3214222,2017-04-25,21.11
3214222,2017-06-18,1,3214222,2017-06-18,17.56
3214222,2017-06-26,1,3214222,2017-06-25,35.11
3214222,2017-08-31,6,3214222,2017-08-30,64.46
3214270,2017-04-06,1,3214270,2017-04-05,180
3214271,2017-01-04,1,3214271,2017-01-03,20
3214358,2017-06-07,6,3214358,2017-06-07,26.33
3214409,2017-08-31,6,3214409,2017-08-30,27.62
3214514,2017-01-01,8,3214514,2016-12-31,125
3214526,2017-01-22,10,3214526,2017-01-21,20
3214550,2017-03-12,9,3214550,2017-03-11,97.99
3214550,2017-03-12,9,3214550,2017-03-12,35.63
3214550,2017-03-14,4,3214550,2017-03-14,97.99
3214550,2017-09-20,6,3214550,2017-09-19,36.47
3214627,2016-12-03,6,3214627,2016-12-02,94
3214627,2016-12-03,6,3214627,2016-12-03,102
3214639,2017-05-05,6,3214639,2017-05-04,12.04
3214801,2016-12-20,3,3214801,2016-12-19,200
3214801,2017-05-01,7,3214801,2017-04-30,500
3214801,2017-05-05,8,3214801,2017-05-04,1220
3214801,2017-05-05,8,3214801,2017-05-05,50
3214801,2017-05-19,10,3214801,2017-05-18,875
3214801,2017-06-04,1,3214801,2017-06-04,350
3214801,2017-06-10,6,3214801,2017-06-09,50
3214801,2017-06-22,7,3214801,2017-06-22,60
3214801,2017-07-04,10,3214801,2017-07-04,200
3214801,2017-07-06,6,3214801,2017-07-05,400
3214801,2017-07-06,6,3214801,2017-07-06,350
3214801,2017-07-10,5,3214801,2017-07-10,500
3215146,2017-04-09,2,3215146,2017-04-08,17.82
3215264,2017-02-09,7,3215264,2017-02-09,450
3215264,2017-05-28,7,3215264,2017-05-27,150
3215264,2017-09-01,4,3215264,2017-08-31,50
3215264,2017-09-01,4,3215264,2017-09-01,450
3215264,2017-09-09,5,3215264,2017-09-09,400
3215309,2017-05-28,6,3215309,2017-05-28,42.72
3215309,2017-07-29,7,3215309,2017-07-29,16.89
3215460,2017-05-14,4,3215460,2017-05-13,17.54
3215460,2017-05-28,6,3215460,2017-05-27,17.87
3215460,2017-05-30,9,3215460,2017-05-29,17.87
3215460,2017-06-15,3,3215460,2017-06-15,17.87
3215477,2017-03-29,10,3215477,2017-03-28,20
3215508,2016-11-24,2,3215508,2016-11-23,17.05
3215552,2017-04-15,5,3215552,2017-04-14,200
3215552,2017-04-15,5,3215552,2017-04-15,150
3215640,2017-06-08,4,3215640,2017-06-07,20
3215640,2017-06-20,5,3215640,2017-06-20,20
3215640,2017-08-21,1,3215640,2017-08-20,20
3215722,2016-12-22,8,3215722,2016-12-21,17.82
3215746,2017-02-15,7,3215746,2017-02-14,1403.23
3215746,2017-02-25,5,3215746,2017-02-24,1420.77
3215755,2016-12-23,5,3215755,2016-12-23,17.88
3215789,2017-01-20,6,3215789,2017-01-19,238.74
3215794,2017-02-08,8,3215794,2017-02-07,1000
3215794,2017-02-28,4,3215794,2017-02-28,50
3215858,2017-04-13,4,3215858,2017-04-12,202.08
3215858,2017-04-13,4,3215858,2017-04-13,259.21
3215858,2017-07-18,6,3215858,2017-07-17,85.06
3215858,2017-08-31,10,3215858,2017-08-30,52.4
3215858,2017-09-22,7,3215858,2017-09-21,34.93
3215873,2016-12-07,3,3215873,2016-12-07,200
3215899,2017-04-13,1,3215899,2017-04-12,50
3215899,2017-04-13,1,3215899,2017-04-13,350
3215937,2017-02-20,10,3215937,2017-02-19,17.05
3215949,2017-07-25,5,3215949,2017-07-25,20
3215949,2017-08-10,5,3215949,2017-08-09,20
3215965,2017-03-13,1,3215965,2017-03-12,250
3215995,2017-02-14,10,3215995,2017-02-13,25.58
3216051,2017-01-03,2,3216051,2017-01-02,50
3216051,2017-01-05,3,3216051,2017-01-05,50
3216051,2017-05-31,10,3216051,2017-05-30,20
3216188,2017-04-15,8,3216188,2017-04-15,30
3216188,2017-05-01,5,3216188,2017-04-30,100
3216188,2017-05-03,2,3216188,2017-05-03,20
3216188,2017-05-11,10,3216188,2017-05-11,20
3216188,2017-05-15,6,3216188,2017-05-14,30
3216188,2017-05-17,3,3216188,2017-05-17,30
3216188,2017-06-04,6,3216188,2017-06-03,50
3216188,2017-06-22,1,3216188,2017-06-21,20
3216188,2017-06-22,1,3216188,2017-06-22,20
3216188,2017-09-04,5,3216188,2017-09-03,100
3216188,2017-09-12,4,3216188,2017-09-12,25
3216188,2017-09-16,7,3216188,2017-09-16,50
3216220,2016-11-23,4,3216220,2016-11-23,21.45
3216220,2016-12-25,8,3216220,2016-12-24,25.63
3216220,2017-08-02,1,3216220,2017-08-01,21.92
3216318,2017-03-06,9,3216318,2017-03-05,21.32
3216615,2017-05-29,6,3216615,2017-05-28,192.76
3216627,2016-12-23,4,3216627,2016-12-22,40
3216777,2016-11-24,2,3216777,2016-11-23,50
3216854,2017-09-07,8,3216854,2017-09-07,20
3217010,2017-02-16,2,3217010,2017-02-15,553
3217010,2017-03-16,6,3217010,2017-03-15,100
3217010,2017-03-20,7,3217010,2017-03-20,85
3217034,2017-04-13,9,3217034,2017-04-12,42.63
3217182,2017-05-20,9,3217182,2017-05-19,50
3217184,2016-12-24,4,3217184,2016-12-23,2200
3217184,2017-01-01,4,3217184,2016-12-31,600
3217184,2017-01-01,4,3217184,2017-01-01,400
3217184,2017-01-03,1,3217184,2017-01-02,500
3217184,2017-01-27,2,3217184,2017-01-26,200
3217184,2017-01-29,5,3217184,2017-01-28,200
3217184,2017-02-20,2,3217184,2017-02-19,500
3217184,2017-02-20,2,3217184,2017-02-20,300
3217184,2017-02-22,8,3217184,2017-02-21,200
3217184,2017-02-22,8,3217184,2017-02-22,500
3217274,2017-01-24,6,3217274,2017-01-23,17.05
3217300,2017-02-04,9,3217300,2017-02-03,20
3217300,2017-07-20,10,3217300,2017-07-20,45
3217300,2017-09-04,3,3217300,2017-09-03,40
3217352,2017-04-07,9,3217352,2017-04-06,20
3217854,2017-02-14,7,3217854,2017-02-14,42.63
3218152,2017-01-09,10,3218152,2017-01-08,42.63
3218173,2017-09-13,3,3218173,2017-09-12,20
3218430,2016-11-29,8,3218430,2016-11-28,20
3218765,2017-03-04,7,3218765,2017-03-04,605.75
3218765,2017-06-18,5,3218765,2017-06-18,175.4
3218892,2017-03-15,7,3218892,2017-03-14,51.26
3218947,2017-03-19,3,3218947,2017-03-18,35.63
3219015,2016-12-03,4,3219015,2016-12-03,30.09
3219048,2017-01-25,8,3219048,2017-01-24,23.35
3219048,2017-01-25,8,3219048,2017-01-25,23.35
3219048,2017-01-27,2,3219048,2017-01-26,23.35
3219048,2017-01-29,1,3219048,2017-01-28,23.35
3219048,2017-01-31,1,3219048,2017-01-30,23.35
3219048,2017-02-12,8,3219048,2017-02-11,18.05
3219048,2017-02-14,2,3219048,2017-02-13,18.05
3219048,2017-02-14,2,3219048,2017-02-14,24.07
3219687,2016-12-02,9,3219687,2016-12-01,17.05
3219923,2017-02-22,9,3219923,2017-02-21,54.57
3219923,2017-05-31,4,3219923,2017-05-31,17.01
3219923,2017-07-22,2,3219923,2017-07-21,43.66
3220027,2017-04-22,4,3220027,2017-04-21,50
3220357,2017-03-02,3,3220357,2017-03-01,1500
3220472,2016-12-15,2,3220472,2016-12-15,3100
3220577,2017-04-16,4,3220577,2017-04-16,100
3220577,2017-04-18,1,3220577,2017-04-17,150
3220643,2016-11-23,4,3220643,2016-11-22,300
3220692,2016-12-03,2,3220692,2016-12-02,20
3220733,2017-02-24,10,3220733,2017-02-23,90.89
3220733,2017-03-12,7,3220733,2017-03-12,121.34
3220733,2017-03-16,6,3220733,2017-03-16,44.71
3220733,2017-04-07,5,3220733,2017-04-06,107.3
3220733,2017-04-07,5,3220733,2017-04-07,134.13
3220733,2017-04-25,9,3220733,2017-04-24,137.03
3220733,2017-05-23,3,3220733,2017-05-22,73.41
3220733,2017-05-25,4,3220733,2017-05-25,114.01
3220733,2017-06-04,6,3220733,2017-06-03,70.16
3220733,2017-06-04,6,3220733,2017-06-04,87.7
3220733,2017-06-08,8,3220733,2017-06-08,319.23
3220733,2017-06-08,8,3220733,2017-06-07,135.94
3220733,2017-06-14,7,3220733,2017-06-13,35.21
3220733,2017-06-14,7,3220733,2017-06-14,129.65
3220733,2017-07-28,1,3220733,2017-07-27,63.83
3220733,2017-07-30,4,3220733,2017-07-29,69.3
3220733,2017-08-25,4,3220733,2017-08-24,257.88
3220733,2017-08-25,4,3220733,2017-08-25,276.64
3220733,2017-08-31,7,3220733,2017-08-30,164.86
3220733,2017-08-31,7,3220733,2017-08-31,215.68
3220733,2017-09-12,6,3220733,2017-09-11,85.34
3220733,2017-09-12,6,3220733,2017-09-12,304.77
3220733,2017-09-16,10,3220733,2017-09-15,82.87
3220733,2017-09-18,7,3220733,2017-09-17,139.74
3220733,2017-09-18,7,3220733,2017-09-18,47.33
3220733,2017-09-22,7,3220733,2017-09-21,81.99
3220733,2017-09-22,7,3220733,2017-09-22,258.55
3220733,2017-09-24,4,3220733,2017-09-23,137.31
3220733,2017-09-24,4,3220733,2017-09-24,75.08
3220733,2017-09-28,10,3220733,2017-09-27,285.71
3220733,2017-09-28,10,3220733,2017-09-28,116.86
3220831,2016-11-27,4,3220831,2016-11-26,53.45
3220831,2016-11-27,4,3220831,2016-11-27,44.54
3220831,2017-01-10,10,3220831,2017-01-10,44.71
3220831,2017-02-21,2,3220831,2017-02-20,44.4
3220831,2017-04-22,1,3220831,2017-04-21,22.34
3220831,2017-04-22,1,3220831,2017-04-22,22.34
3220831,2017-04-30,2,3220831,2017-04-30,44.68
3220894,2017-01-05,3,3220894,2017-01-04,1000
3220962,2017-08-16,7,3220962,2017-08-15,39.5
3221063,2017-04-10,9,3221063,2017-04-10,25
3221063,2017-09-11,8,3221063,2017-09-11,40
3221144,2017-03-26,6,3221144,2017-03-25,1000
3221144,2017-05-01,7,3221144,2017-05-01,1500
3221147,2017-03-03,1,3221147,2017-03-02,360
3221147,2017-03-03,1,3221147,2017-03-03,40
3221203,2017-04-11,7,3221203,2017-04-10,187.58
3221232,2017-04-20,3,3221232,2017-04-20,300
3221282,2017-03-31,2,3221282,2017-03-30,30
3221311,2017-04-17,3,3221311,2017-04-16,50
3221431,2017-02-25,9,3221431,2017-02-25,153.48
3221431,2017-03-19,6,3221431,2017-03-18,85.81
3221476,2017-07-06,5,3221476,2017-07-06,20
3221639,2016-12-06,4,3221639,2016-12-05,60
3221662,2016-11-29,2,3221662,2016-11-28,50
3221662,2016-11-29,2,3221662,2016-11-29,50
3221746,2017-02-26,7,3221746,2017-02-25,40
3221746,2017-02-26,7,3221746,2017-02-26,80
3221746,2017-04-29,1,3221746,2017-04-29,40
3221746,2017-06-14,1,3221746,2017-06-13,40
3221746,2017-08-19,8,3221746,2017-08-18,25
3221861,2017-04-02,9,3221861,2017-04-02,858.15
3221869,2017-01-22,3,3221869,2017-01-21,600
3221941,2016-12-10,1,3221941,2016-12-09,25.58
3222042,2017-02-17,2,3222042,2017-02-16,140.69
3222096,2017-04-05,6,3222096,2017-04-04,17.82
3222276,2017-04-24,8,3222276,2017-04-23,290
3222276,2017-04-24,8,3222276,2017-04-24,200
3222276,2017-05-02,7,3222276,2017-05-01,100
3222276,2017-05-02,7,3222276,2017-05-02,140
3222450,2017-04-13,2,3222450,2017-04-12,80.17
3222572,2017-01-13,6,3222572,2017-01-12,178.16
3222572,2017-03-08,4,3222572,2017-03-07,17.88
3222646,2017-02-14,2,3222646,2017-02-13,170.53
3222646,2017-02-24,10,3222646,2017-02-23,815.24
3222646,2017-02-28,4,3222646,2017-02-28,214.54
3222646,2017-03-06,8,3222646,2017-03-06,643.61
3222646,2017-03-08,9,3222646,2017-03-08,94.4
3222646,2017-03-18,1,3222646,2017-03-18,386.17
3222646,2017-04-05,8,3222646,2017-04-05,128.15
3222646,2017-04-25,9,3222646,2017-04-24,297.69
3222646,2017-04-29,1,3222646,2017-04-28,850.56
3222646,2017-05-17,5,3222646,2017-05-16,255.17
3222646,2017-05-23,6,3222646,2017-05-22,25.34
3222646,2017-05-29,1,3222646,2017-05-28,16.89
3222646,2017-06-14,1,3222646,2017-06-13,337.84
3222646,2017-06-18,2,3222646,2017-06-17,126.69
3222646,2017-06-18,2,3222646,2017-06-18,33.78
3222923,2016-12-20,3,3222923,2016-12-19,34.11
3222930,2017-03-18,9,3222930,2017-03-17,124
3222930,2017-06-08,10,3222930,2017-06-08,199
3222932,2017-01-24,9,3222932,2017-01-23,20
3222932,2017-01-24,9,3222932,2017-01-24,20
3222948,2016-12-02,9,3222948,2016-12-01,89.08
3222968,2016-12-30,6,3222968,2016-12-29,17.82
3222968,2017-02-08,6,3222968,2017-02-07,18.18
3223061,2016-12-03,2,3223061,2016-12-03,58.39
3223061,2016-12-05,9,3223061,2016-12-04,131.37
3223061,2016-12-07,8,3223061,2016-12-06,40.87
3223061,2016-12-15,4,3223061,2016-12-14,29.19
3223061,2016-12-15,4,3223061,2016-12-15,40.87
3223120,2016-12-19,2,3223120,2016-12-19,20
3223120,2016-12-19,2,3223120,2016-12-18,40
3223163,2017-02-16,9,3223163,2017-02-15,468.96
3223312,2016-12-11,7,3223312,2016-12-10,18.18
3223312,2017-01-10,10,3223312,2017-01-10,22.35
3223312,2017-01-24,5,3223312,2017-01-24,26.64
3223312,2017-02-15,5,3223312,2017-02-14,17.76
3223312,2017-04-10,4,3223312,2017-04-10,22.34
3223312,2017-08-22,3,3223312,2017-08-21,18.34
3223625,2016-11-27,1,3223625,2016-11-26,35.63
3223679,2017-02-03,8,3223679,2017-02-02,17.09
3223737,2017-03-22,9,3223737,2017-03-21,58.39
3223737,2017-03-22,9,3223737,2017-03-22,23.94
3223822,2017-02-25,3,3223822,2017-02-25,75
3223871,2017-02-14,7,3223871,2017-02-13,40
3223871,2017-04-01,4,3223871,2017-03-31,20
3224058,2017-07-17,8,3224058,2017-07-16,70
3224066,2017-02-13,10,3224066,2017-02-12,44.54
3224101,2016-12-04,4,3224101,2016-12-03,40
3224223,2017-05-11,6,3224223,2017-05-10,35
3224232,2017-01-09,2,3224232,2017-01-08,20
3224355,2017-01-14,2,3224355,2017-01-14,60
3224355,2017-01-16,4,3224355,2017-01-15,20
3224355,2017-01-24,5,3224355,2017-01-24,110
3224355,2017-01-30,9,3224355,2017-01-30,50
3224362,2017-01-24,10,3224362,2017-01-23,21.32
3224362,2017-07-17,3,3224362,2017-07-17,21.95
3224452,2016-11-29,4,3224452,2016-11-28,50
3224588,2016-11-24,2,3224588,2016-11-23,36.97
3224588,2016-11-26,2,3224588,2016-11-25,24.23
3224588,2016-11-28,5,3224588,2016-11-27,22.27
3224588,2016-11-28,5,3224588,2016-11-28,65.83
3224600,2016-12-12,7,3224600,2016-12-11,100
3224600,2016-12-12,7,3224600,2016-12-12,50
3224600,2016-12-24,5,3224600,2016-12-23,30
3224669,2017-02-21,10,3224669,2017-02-21,48.19
3224802,2016-11-24,2,3224802,2016-11-23,500
3224928,2016-12-14,2,3224928,2016-12-13,30
3224928,2016-12-14,2,3224928,2016-12-14,100
3224928,2016-12-20,3,3224928,2016-12-20,270
3224928,2017-03-26,10,3224928,2017-03-25,80
3224928,2017-03-26,10,3224928,2017-03-26,120
3224928,2017-03-28,1,3224928,2017-03-28,100
3224928,2017-03-28,1,3224928,2017-03-27,60
3226047,2016-12-26,2,3226047,2016-12-25,60
3226162,2017-02-10,9,3226162,2017-02-09,51.16
3226162,2017-08-01,8,3226162,2017-07-31,17.56
3226478,2017-02-20,1,3226478,2017-02-19,42.63
3226478,2017-04-13,2,3226478,2017-04-13,51.26
3227319,2016-11-23,10,3227319,2016-11-23,72.08
3227319,2016-12-07,7,3227319,2016-12-06,85.81
3227319,2016-12-19,8,3227319,2016-12-18,17.09
3227319,2016-12-21,5,3227319,2016-12-20,136.69
3227319,2016-12-21,5,3227319,2016-12-21,68.35
3227319,2017-03-07,3,3227319,2017-03-06,29.56
3227532,2016-12-02,9,3227532,2016-12-02,17.05
3227532,2016-12-04,4,3227532,2016-12-03,17.05
3227532,2016-12-06,1,3227532,2016-12-06,17.05
3227532,2016-12-08,6,3227532,2016-12-07,17.05
3227532,2016-12-08,6,3227532,2016-12-08,17.05
3227532,2016-12-18,10,3227532,2016-12-17,17.05
3227535,2016-12-16,10,3227535,2016-12-15,159.45
3227665,2017-04-09,8,3227665,2017-04-08,25.58
3227667,2016-12-13,7,3227667,2016-12-12,95
3227688,2016-12-06,10,3227688,2016-12-05,170.53
3227707,2017-04-05,7,3227707,2017-04-04,17.05
3227796,2017-03-02,3,3227796,2017-03-01,17.82
3227798,2017-01-22,7,3227798,2017-01-21,250
3227798,2017-01-26,7,3227798,2017-01-26,150
3227798,2017-06-23,10,3227798,2017-06-22,20
3228258,2016-12-19,3,3228258,2016-12-18,34.33
3228258,2017-02-01,10,3228258,2017-01-31,34.17
3228258,2017-02-01,10,3228258,2017-02-01,34.17
3228258,2017-02-27,8,3228258,2017-02-26,17.01
3228258,2017-02-27,8,3228258,2017-02-27,17.01
3228258,2017-03-05,7,3228258,2017-03-05,25.52
3228258,2017-04-02,6,3228258,2017-04-01,50.68
3228310,2017-02-16,9,3228310,2017-02-15,93.79
3228310,2017-04-13,6,3228310,2017-04-12,17.09
3228310,2017-06-16,5,3228310,2017-06-15,16.89
3228310,2017-07-28,1,3228310,2017-07-27,17.47
3228310,2017-08-27,8,3228310,2017-08-26,17.56
3228323,2017-04-01,9,3228323,2017-03-31,18.68
3228456,2016-11-29,4,3228456,2016-11-29,21.45
3228456,2017-02-13,1,3228456,2017-02-12,21.26
3228456,2017-06-09,1,3228456,2017-06-09,17.91
3228470,2017-01-14,3,3228470,2017-01-13,200
3228503,2016-12-26,2,3228503,2016-12-25,40
3228532,2016-12-09,10,3228532,2016-12-09,30
3228532,2016-12-13,7,3228532,2016-12-13,20
3228563,2016-12-15,2,3228563,2016-12-14,25.58
3228691,2017-02-12,1,3228691,2017-02-11,40
3228838,2017-06-19,5,3228838,2017-06-18,20
3228926,2017-02-12,1,3228926,2017-02-11,23.02
3228958,2016-12-03,4,3228958,2016-12-02,35
3228974,2017-01-03,1,3228974,2017-01-02,100
3229300,2016-12-06,4,3229300,2016-12-05,17.82
3229452,2017-01-02,6,3229452,2017-01-02,50
3229452,2017-01-10,4,3229452,2017-01-09,20
3229500,2017-02-24,6,3229500,2017-02-23,150
3229500,2017-05-21,8,3229500,2017-05-20,20
3229518,2017-02-20,6,3229518,2017-02-19,35.63
3229518,2017-02-20,6,3229518,2017-02-20,17.82
3229611,2016-12-22,10,3229611,2016-12-21,1200
3229611,2017-01-31,4,3229611,2017-01-30,100
3229693,2017-01-14,1,3229693,2017-01-13,26.72
3229783,2017-01-31,6,3229783,2017-01-30,20
3229807,2017-07-25,2,3229807,2017-07-25,40
3229916,2017-02-10,9,3229916,2017-02-09,20
3230279,2016-12-20,3,3230279,2016-12-19,50
3230279,2016-12-20,3,3230279,2016-12-20,32
3230279,2016-12-24,3,3230279,2016-12-23,20
3230279,2017-01-01,6,3230279,2016-12-31,89.5
3230279,2017-01-01,6,3230279,2017-01-01,45
3230279,2017-01-05,1,3230279,2017-01-04,80
3230279,2017-01-05,1,3230279,2017-01-05,120
3230279,2017-01-07,5,3230279,2017-01-06,135
3230371,2017-01-09,2,3230371,2017-01-08,1500
3230506,2016-11-25,6,3230506,2016-11-24,85.81
3230506,2016-12-01,7,3230506,2016-12-01,85.81
3230557,2017-01-07,10,3230557,2017-01-06,93.79
3230624,2017-01-31,3,3230624,2017-01-30,1603.46
3230725,2017-01-02,4,3230725,2017-01-02,188.81
3230725,2017-01-04,1,3230725,2017-01-03,375.91
3230725,2017-03-21,6,3230725,2017-03-20,43.66
3230779,2017-01-23,2,3230779,2017-01-22,85.27
3230779,2017-01-31,4,3230779,2017-01-31,85.27
3230779,2017-02-04,3,3230779,2017-02-04,85.27
3230838,2017-01-15,1,3230838,2017-01-14,20
3230838,2017-01-25,8,3230838,2017-01-25,20
3230970,2017-03-25,1,3230970,2017-03-24,30
3230970,2017-04-28,4,3230970,2017-04-28,50
3231068,2016-11-28,5,3231068,2016-11-28,50
3231068,2016-11-28,5,3231068,2016-11-27,200
3231068,2016-12-02,9,3231068,2016-12-01,200
3231068,2016-12-10,1,3231068,2016-12-09,200
3231068,2017-01-03,8,3231068,2017-01-02,300
3231068,2017-01-19,8,3231068,2017-01-19,200
3231068,2017-05-07,3,3231068,2017-05-07,200
3231112,2017-02-11,7,3231112,2017-02-10,20
3231112,2017-02-11,7,3231112,2017-02-11,250
3231146,2016-12-04,4,3231146,2016-12-03,93.79
3231146,2017-03-08,10,3231146,2017-03-07,32.39
3231233,2017-04-21,3,3231233,2017-04-20,146.09
3231233,2017-04-21,3,3231233,2017-04-21,53.45
3231497,2017-03-26,9,3231497,2017-03-25,20
3231761,2016-12-21,3,3231761,2016-12-20,85.27
3231761,2016-12-21,3,3231761,2016-12-21,383.7
3231761,2016-12-27,7,3231761,2016-12-27,42.63
3231761,2016-12-29,8,3231761,2016-12-28,42.63
3231761,2016-12-29,8,3231761,2016-12-29,85.27
3231761,2017-01-02,2,3231761,2017-01-02,85.27
3231892,2017-02-20,3,3231892,2017-02-19,1000
3231927,2016-11-23,6,3231927,2016-11-22,29
3231927,2016-12-19,9,3231927,2016-12-19,100
3232003,2016-12-14,4,3232003,2016-12-13,30
3232003,2016-12-14,4,3232003,2016-12-14,30
3232003,2016-12-16,3,3232003,2016-12-15,30
3232003,2016-12-16,3,3232003,2016-12-16,30
3232003,2016-12-20,3,3232003,2016-12-19,30
3232071,2016-11-24,2,3232071,2016-11-23,17.82
3232071,2017-03-16,6,3232071,2017-03-15,17.54
3232181,2017-02-13,1,3232181,2017-02-13,100
3232902,2017-03-26,9,3232902,2017-03-25,58
3232932,2017-01-07,10,3232932,2017-01-06,300
3232932,2017-01-23,5,3232932,2017-01-23,150
3232932,2017-01-29,8,3232932,2017-01-29,150
3232932,2017-01-31,9,3232932,2017-01-31,25
3232932,2017-02-02,1,3232932,2017-02-01,50
3232932,2017-02-04,3,3232932,2017-02-04,1340
3232932,2017-02-12,2,3232932,2017-02-12,75
3232932,2017-04-05,3,3232932,2017-04-04,940
3232932,2017-06-08,4,3232932,2017-06-07,45
3232932,2017-06-08,4,3232932,2017-06-08,175
3232932,2017-06-10,3,3232932,2017-06-09,230
3232932,2017-06-10,3,3232932,2017-06-10,350
3232932,2017-06-16,4,3232932,2017-06-15,25
3232932,2017-06-18,7,3232932,2017-06-17,65
3232932,2017-06-18,7,3232932,2017-06-18,25
3232932,2017-07-04,2,3232932,2017-07-03,1200
3233683,2016-12-19,9,3233683,2016-12-18,175.16
3233801,2016-11-26,2,3233801,2016-11-25,35.63
3233813,2017-01-25,9,3233813,2017-01-25,67.15
3233813,2017-01-29,1,3233813,2017-01-28,32.11
3233813,2017-01-29,1,3233813,2017-01-29,14.6
3233938,2017-02-21,4,3233938,2017-02-21,18.26
3233938,2017-04-04,4,3233938,2017-04-04,20.19
3234144,2017-03-05,10,3234144,2017-03-04,18.18
3234231,2017-02-22,1,3234231,2017-02-21,17.05
3234455,2016-12-01,7,3234455,2016-11-30,60
3234455,2016-12-27,2,3234455,2016-12-27,40
3234494,2017-09-07,4,3234494,2017-09-07,174.66
3234557,2016-12-22,4,3234557,2016-12-21,255.8
3234557,2017-02-16,3,3234557,2017-02-15,59.8
3234574,2017-03-24,10,3234574,2017-03-23,20
3234671,2017-03-02,7,3234671,2017-03-01,46.9
3234706,2016-12-20,3,3234706,2016-12-19,200
3234801,2017-01-18,9,3234801,2017-01-17,20
3234801,2017-01-24,7,3234801,2017-01-23,20
3234801,2017-01-24,7,3234801,2017-01-24,20
3234801,2017-02-03,5,3234801,2017-02-02,60
3234801,2017-02-09,7,3234801,2017-02-09,20
3234801,2017-02-11,2,3234801,2017-02-11,20
3234801,2017-03-03,3,3234801,2017-03-02,20
3234998,2017-04-07,5,3234998,2017-04-06,178.16
3235169,2017-01-29,8,3235169,2017-01-28,89.08
3235180,2017-04-01,4,3235180,2017-03-31,50
3235180,2017-05-05,9,3235180,2017-05-04,100
3235214,2016-12-26,3,3235214,2016-12-25,46.9
3235461,2016-12-29,8,3235461,2016-12-29,17.05
3235461,2017-01-06,7,3235461,2017-01-05,261.33
3235559,2017-04-23,10,3235559,2017-04-22,200
3235559,2017-04-23,10,3235559,2017-04-23,100
3235559,2017-05-31,5,3235559,2017-05-31,50
3235559,2017-06-10,4,3235559,2017-06-09,50
3235559,2017-06-18,7,3235559,2017-06-17,50
3235559,2017-06-18,7,3235559,2017-06-18,125
3235676,2017-02-25,4,3235676,2017-02-25,50
3235676,2017-03-05,8,3235676,2017-03-04,30
3235676,2017-04-08,8,3235676,2017-04-07,20
3235676,2017-05-18,3,3235676,2017-05-17,100
3235676,2017-06-21,3,3235676,2017-06-21,200
3235676,2017-06-29,2,3235676,2017-06-28,30
3235707,2017-03-30,4,3235707,2017-03-29,30
3235740,2017-04-11,7,3235740,2017-04-10,20
3235926,2017-03-04,5,3235926,2017-03-03,20
3235947,2017-01-20,10,3235947,2017-01-19,51.16
3235947,2017-01-20,10,3235947,2017-01-20,42.63
3236019,2017-09-11,7,3236019,2017-09-10,103
3236186,2017-03-06,7,3236186,2017-03-05,42.63
3236297,2017-01-07,8,3236297,2017-01-06,22.5
3236319,2016-11-24,2,3236319,2016-11-23,90
3236319,2016-11-24,2,3236319,2016-11-24,45
3236319,2016-11-26,2,3236319,2016-11-25,30
3236319,2016-11-28,5,3236319,2016-11-27,30
3236319,2016-11-30,2,3236319,2016-11-29,81
3236319,2016-11-30,2,3236319,2016-11-30,50
3236319,2016-12-02,9,3236319,2016-12-01,30
3236319,2017-01-07,6,3236319,2017-01-06,20
3236402,2017-01-17,8,3236402,2017-01-16,100
3236402,2017-01-17,8,3236402,2017-01-17,110
3236651,2017-02-28,5,3236651,2017-02-27,20
3236851,2017-02-17,2,3236851,2017-02-16,50
3236992,2017-05-28,6,3236992,2017-05-28,17.88
3237015,2017-04-08,8,3237015,2017-04-08,17.82
3237053,2017-01-16,4,3237053,2017-01-15,22.72
3237100,2017-02-03,8,3237100,2017-02-02,30
3237100,2017-02-03,8,3237100,2017-02-03,53
3237100,2017-02-15,3,3237100,2017-02-14,20
3237487,2017-02-20,7,3237487,2017-02-19,17.16
3237497,2017-04-12,1,3237497,2017-04-12,426.33
3237501,2017-04-21,10,3237501,2017-04-20,26.72
3237697,2017-01-09,10,3237697,2017-01-08,250
3237697,2017-01-09,10,3237697,2017-01-09,750
3237697,2017-01-19,1,3237697,2017-01-19,100
3237697,2017-01-25,1,3237697,2017-01-25,590
3237697,2017-01-29,8,3237697,2017-01-28,1500
3238393,2017-03-28,10,3238393,2017-03-27,30
3238516,2016-11-23,10,3238516,2016-11-22,16.2
